Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,itbit,kraken
2018-10-16 16:00:00 UTC,6417.63174863387,,6687.34059772663,6414.35869120654,6635.57525773195,6413.85622426469,6649.50432591529,6414.18041002278,6412.03407202216,6417.43099787686
2018-10-16 17:00:00 UTC,6422.11756944445,,6699.11205371093,6423.50724696356,6649.05096153846,6420.41558441557,6652.41968320139,6413.38226027399,6421.82364963504,6427.91415929204
2018-10-16 18:00:00 UTC,6431.79807228916,,6719.58435574227,6432.28181395349,6653.09479166667,6433.63947177623,6673.17216319599,6431.5530332961,6432.69581818182,6436.70066666667
2018-10-16 19:00:00 UTC,6429.87015706806,,6713.51644589175,6429.93262023219,6646.19502074689,6429.98343711464,6667.95745682234,6424.56840236686,6427.6774,6426.71609907119
2018-10-16 20:00:00 UTC,6438.49136363636,,6717.19003526419,6445.90179445352,6660.06327683617,6454.42217041474,6668.56222532038,6443.25125748503,6444.19700610999,6443.4781671159
2018-10-16 21:00:00 UTC,6439.12666666667,,6713.62247032451,6449.02938837921,6649.33911620293,6448.98471759588,6663.39856927442,6456.84896,6445.49817647059,6450.30866336634
2018-10-16 22:00:00 UTC,6436.75485436893,,6720.90600832451,6443.63437288136,6648.14522968198,6448.9096721311,6668.36639714204,6447.65049019608,6443.505,6453.52830882353
2018-10-16 23:00:00 UTC,6438.40428571429,,6750.69001219955,6466.4201369863,6661.05993883791,6461.01841936431,6697.72477769161,6461.38527777778,6463.6325,6468.98151041668
2018-10-17 00:00:00 UTC,6437.93703703704,,6740.74037534693,6452.87862962963,6660.36731448763,6452.7932317073,6686.10408121967,6448.54973262032,6448.515625,6455.99357429719
2018-10-17 01:00:00 UTC,6439.89409090909,,6754.7789675552,6454.26962068965,6661.81677740863,6453.25314948045,6737.05488206749,6449.93128000001,6453.01183908046,6454.95628415301
2018-10-17 02:00:00 UTC,6437.20711111111,,6746.67271657628,6440.58751322751,6647.70266429839,6439.12437210736,6683.13986118261,6436.8471308017,6438.28241071428,6442.55294117647
2018-10-17 03:00:00 UTC,6439.06195402299,,6760.02163636023,6446.35668874173,6642.12393442624,6446.50895129872,6695.93482960033,6438.91513274334,6446.29831325301,6449.55900621118
2018-10-17 04:00:00 UTC,6440.01311688312,,6763.95383790167,6448.37784688994,6648.16502311247,6445.70915880178,6694.45914643234,6443.22125000001,6443.86850574713,6448.76540880503
2018-10-17 05:00:00 UTC,6438.94306930693,,6771.0744872999,6448.80884615384,6656.14566210045,6447.3728137092,6689.06558941075,6445.3222,6446.58991935483,6451.88611111111
2018-10-17 06:00:00 UTC,6437.45141509434,,6759.6968734054,6442.31348684209,6646.53136882129,6444.13299455533,6686.51476128951,6437.96162711864,6444.4305,6446.01274509804
2018-10-17 07:00:00 UTC,6430.68166666666,,6745.2154723993,6432.74839009288,6636.79681647939,6431.61093600002,6669.04793353296,6425.42009230769,6427.25835616438,6433.52255892256
2018-10-17 08:00:00 UTC,6434.44577777778,,6753.54700179626,6435.67279850747,6635.72337398374,6431.23466009854,6674.1596090561,6426.04732776617,6431.65444444444,6438.54371584699
2018-10-17 09:00:00 UTC,6430.04619883041,,6734.23472653103,6432.3952586207,6614.60573888093,6427.34093301437,6667.90673083994,6427.0025,6426.80175675676,6428.08337468983
2018-10-17 10:00:00 UTC,6425.76186813187,,6708.65730868426,6425.34104895105,6590.13319672131,6423.62542628775,6659.0546782218,6419.66047619048,6422.30717948718,6423.70181818182
2018-10-17 11:00:00 UTC,6427.26553191489,,6694.01345962749,6425.30614512471,6582.61369696969,6424.71629233516,6662.23764065946,6418.60875,6423.136,6425.06676300579
2018-10-17 12:00:00 UTC,6430.41297872341,,6717.79157612897,6430.0587965616,6599.23042253521,6432.7318219585,6665.83382294232,6424.8612,6430.28356321839,6433.73392857142
2018-10-17 13:00:00 UTC,6421.49754189944,,6708.05862561187,6421.68035971222,6604.46482479786,6422.91275346257,6660.19480212391,6418.30610108303,6418.06617021276,6422.51781818182
2018-10-17 14:00:00 UTC,6430.43043956044,,6729.2750692344,6432.47916666667,6619.93457330415,6429.39195074845,6671.21581646835,6426.27827091443,6433.96054794521,6435.60597014925
2018-10-17 15:00:00 UTC,6435.20666666666,,6737.05832143603,6434.17865384615,6634.97115384615,6435.2604711802,6663.8474014061,6431.88044776118,6434.871875,6436.42719665272
2018-10-17 16:00:00 UTC,6442.79634285714,,6737.23639064577,6442.67606382978,6651.21497890295,6443.72041084635,6665.3465681617,6442.65619469027,6443.77166666667,6445.67247191011
2018-10-17 17:00:00 UTC,6443.8497948718,,6740.76650815166,6443.85239436619,6658.1238095238,6445.22276939655,6672.60077791871,6446.52553398058,6443.15779310345,6446.51853281853
2018-10-17 18:00:00 UTC,6437.74270718232,,6735.73308626366,6438.34995283019,6655.73595988539,6439.03658966328,6682.96641179417,6439.9581981982,6436.26522012578,6442.65860465116
2018-10-17 19:00:00 UTC,6441.05707602339,,6728.02894532153,6440.44516981133,6650.18250000001,6438.37148686878,6679.39151380611,6441.25947368421,6438.14739795919,6442.93063829787
2018-10-17 20:00:00 UTC,6430.3937037037,,6714.1884809029,6429.53251515152,6652.69741935484,6429.29221370603,6671.35983651818,6429.57588235295,6430.26895522388,6431.91748878924
2018-10-17 21:00:00 UTC,6442.40159763314,,6721.79318984786,6441.43123762376,6648.8375,6440.22116092875,6675.48615078514,6442.67791946309,6440.18595505618,6441.37412587413
2018-10-17 22:00:00 UTC,6445.42897727273,,6739.2065570563,6445.51234636872,6648.69551569507,6445.10856184488,6678.52109056941,6449.41677018634,6446.49238095238,6447.16926605505
2018-10-17 23:00:00 UTC,6440.7765934066,,6735.28662677971,6440.10562043794,6643.95555555555,6442.48603309479,6679.40456970635,6439.8387654321,6440.76466666667,6443.50732984294
2018-10-18 00:00:00 UTC,6438.54794285714,,6735.34237682145,6438.31558823529,6644.24707964604,6440.06114781877,6676.34296147346,6438.10887218044,6436.35538461538,6438.06524822695
2018-10-18 01:00:00 UTC,6441.31718390804,,6731.8140473234,6440.80509433962,6642.49299474609,6442.26163728961,6678.43507518061,6442.27363636363,6442.559,6443.21047619048
2018-10-18 02:00:00 UTC,6444.27,,6730.77487810391,6444.4913740458,6645.23224893917,6446.10654977836,6672.72146825507,6443.11024509804,6442.9703125,6444.90215053764
2018-10-18 03:00:00 UTC,6458.88817647059,,6755.62041200072,6469.01874999999,6654.88294478526,6463.67022527278,6694.85159079922,6454.20595238095,6461.1262406015,6467.00099667774
2018-10-18 04:00:00 UTC,6457.20932584269,,6745.16883508064,6456.78958823529,6652.88775510204,6459.990821449,6698.89667827122,6451.17178947367,6455.87239726029,6453.303875969
2018-10-18 05:00:00 UTC,6448.42620879121,,6732.36143955661,6448.06867132867,6654.54317343173,6451.55858044158,6682.74538711239,6442.35749999998,6449.60075000001,6445.31838235293
2018-10-18 06:00:00 UTC,6446.36421052632,,6726.96711915422,6445.2737628866,6650.83892857143,6448.89562500002,6680.00854260034,6436.29229916897,6448.25088888889,6443.79275362319
2018-10-18 07:00:00 UTC,6443.1471657754,,6725.67163768709,6444.15450980392,6645.56924493552,6443.94108695655,6677.41335673839,6431.35757030372,6444.91116129029,6441.01472081218
2018-10-18 08:00:00 UTC,6435.39329787234,,6709.09434906011,6432.24479452054,6641.93529411763,6430.51721668747,6664.08609441461,6424.33863874346,6432.21761904761,6428.33982300885
2018-10-18 09:00:00 UTC,6443.86945054944,,6713.40970444287,6443.81112244897,6647.33513071896,6438.39374353673,6660.77207520499,6432.38885078777,6434.97979166667,6438.62663043478
2018-10-18 10:00:00 UTC,6445.2552631579,,6719.73862322115,6445.68237668161,6654.52018518519,6441.4185291397,6664.243532681,6431.0199708879,6441.92192307692,6438.83885350319
2018-10-18 11:00:00 UTC,6439.80353260869,,6715.38835250773,6437.12423841058,6649.03679092379,6436.36606523249,6660.60157999889,6424.61864628821,6429.21889312977,6432.98352941177
2018-10-18 12:00:00 UTC,6439.02838383839,,6712.26662780489,6437.96865671642,6646.29062027234,6435.95258905856,,6427.34344422701,6436.12304109586,6433.44802631578
2018-10-18 13:00:00 UTC,6432.87505681818,,6711.55039168605,6432.17770992366,6660.27440828403,6431.66430676858,,6422.03565217805,6432.2302189781,6432.10164835165
2018-10-18 14:00:00 UTC,6440.46747126437,,6710.17316331348,6440.28453521125,6665.53684895834,6437.17475495304,6659.47722388777,6429.5964333139,6436.33829268292,6436.6213740458
2018-10-18 15:00:00 UTC,6436.17053763441,,6692.11295970532,6432.89825949367,6653.37371048252,6434.87986379615,6657.0,6428.88718750001,6430.05257861635,6432.29267515922
2018-10-18 16:00:00 UTC,6435.4943956044,,6701.82661820441,6434.65926829268,6660.16756756757,6434.42774720161,,6432.87843137254,6431.84724137931,6431.66806722689
2018-10-18 17:00:00 UTC,6416.56768786127,,6647.48446796055,6391.29582978724,6629.93941068139,6403.82200827492,,6402.03425,6393.93589437819,6390.04950213372
2018-10-18 18:00:00 UTC,6394.2334502924,,6641.22069993952,6390.12418047882,6617.92544217687,6394.53987023205,,6393.458671875,6390.499375,6391.98678678678
